Segment,Consumer,Column 1,Column 2,Column 3,Consumer Total,Corporate,Column 4,Column 5,Column 6,Corporate Total,Home Office,Column 7,Column 8,Column 9,Home Office Total
CA-2012-129098,50.4295103030303,19.71493090909091,120.54364727272726,30.84,30.84,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-130218,59.480000000000004,19.71493090909091,120.54364727272726,283.44759878787875,59.480000000000004,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-131422,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,207.0,207.0,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-132318,182.91,19.71493090909091,120.54364727272726,283.44759878787875,182.91,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-133242,50.4295103030303,19.71493090909091,120.54364727272726,1046.47,1046.47,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-133396,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,64.68,24.01771636363636,85.43813575757578,135.61887636363636,64.68,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-133977,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,3.444000000000001,132.72395757575757,3.444000000000001
CA-2012-134257,50.4295103030303,19.71493090909091,498.93,283.44759878787875,498.93,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-134719,50.4295103030303,19.71493090909091,120.54364727272726,1801.632,1801.632,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-134782,50.4295103030303,19.71493090909091,120.54364727272726,105.42,105.42,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-134894,50.4295103030303,19.71493090909091,120.54364727272726,436.86,436.86,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-134992,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,80.38,132.72395757575757,80.38
CA-2012-135510,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,67.96,67.96
CA-2012-136147,50.4295103030303,19.71493090909091,120.54364727272726,233.06400000000002,233.06400000000002,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-136224,50.4295103030303,10.272000000000002,120.54364727272726,283.44759878787875,10.272000000000002,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-137106,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,79.96,79.96,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-137281,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,6.48,6.48,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-137974,2298.8999999999996,19.71493090909091,120.54364727272726,283.44759878787875,2298.8999999999996,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-138457,50.4295103030303,19.71493090909091,120.54364727272726,13.092000000000002,13.092000000000002,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-138625,197.72,19.71493090909091,120.54364727272726,283.44759878787875,197.72,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-140718,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,246.36400000000003,24.01771636363636,85.43813575757578,135.61887636363636,246.36400000000003,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-140830,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,89.36,132.72395757575757,89.36
CA-2012-141145,50.4295103030303,19.71493090909091,120.54364727272726,87.168,87.168,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-141327,440.144,19.71493090909091,120.54364727272726,283.44759878787875,440.144,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-141565,50.4295103030303,19.71493090909091,120.54364727272726,1664.132,1664.132,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-141754,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,11.696,11.696
CA-2012-142202,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,717.1200000000001,135.61887636363636,717.1200000000001,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-142755,50.4295103030303,19.71493090909091,120.54364727272726,919.4899999999999,919.4899999999999,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-143119,50.4295103030303,19.71493090909091,120.54364727272726,517.5,517.5,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-143532,50.4295103030303,19.71493090909091,120.54364727272726,14.496000000000002,14.496000000000002,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-144288,50.4295103030303,19.71493090909091,120.54364727272726,19.584000000000003,19.584000000000003,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-145324,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,39.96,39.96
CA-2012-145352,50.4295103030303,19.71493090909091,120.54364727272726,6412.7699999999995,6412.7699999999995,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-147011,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,13.632,13.632,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-147102,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,66.36,66.36,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-147529,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,324.10999999999996,324.10999999999996,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-147879,50.4295103030303,19.71493090909091,120.54364727272726,45.68,45.68,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-148705,50.4295103030303,19.71493090909091,120.54364727272726,5.04,5.04,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-149300,32.985,19.71493090909091,120.54364727272726,283.44759878787875,32.985,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-149342,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,896.31,896.31,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-149734,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,200.98400000000004,200.98400000000004,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-150308,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,246.168,246.168,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-150560,196.62,19.71493090909091,120.54364727272726,283.44759878787875,196.62,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-150749,50.4295103030303,19.71493090909091,5.56,283.44759878787875,5.56,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-151547,50.4295103030303,19.71493090909091,120.54364727272726,88.96000000000001,88.96000000000001,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-151624,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,21.36,21.36,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-153038,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,94.68800000000002,94.68800000000002,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-153325,50.4295103030303,19.71493090909091,58.72,283.44759878787875,58.72,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-153535,50.4295103030303,19.71493090909091,120.54364727272726,169.54399999999998,169.54399999999998,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-153549,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,1166.92,132.72395757575757,1166.92
CA-2012-153626,50.4295103030303,19.71493090909091,120.54364727272726,5.16,5.16,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-153752,50.4295103030303,19.71493090909091,173.94,283.44759878787875,173.94,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-154291,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,457.03999999999996,457.03999999999996,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-154746,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,860.07,24.01771636363636,85.43813575757578,135.61887636363636,860.07,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-154921,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,186.69,186.69,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-155068,50.4295103030303,78.456,120.54364727272726,283.44759878787875,78.456,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-155453,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,4.608,4.608,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-155600,50.4295103030303,19.71493090909091,1635.0180000000003,283.44759878787875,1635.0180000000003,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-155635,50.4295103030303,19.71493090909091,120.54364727272726,48.81,48.81,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-156328,50.4295103030303,19.71493090909091,120.54364727272726,177.48000000000002,177.48000000000002,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-156734,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,670.001,24.01771636363636,85.43813575757578,135.61887636363636,670.001,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-158148,50.4295103030303,19.71493090909091,120.54364727272726,36.269999999999996,36.269999999999996,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-158323,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,17.088,24.01771636363636,85.43813575757578,135.61887636363636,17.088,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-158421,50.4295103030303,19.71493090909091,120.54364727272726,3631.96,3631.96,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-160059,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,6.24,6.24
CA-2012-160696,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,7.240000000000001,7.240000000000001,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-161445,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,140.736,135.61887636363636,140.736,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-161998,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,277.632,277.632,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-162201,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,937.6080000000001,937.6080000000001,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-162537,50.4295103030303,19.71493090909091,120.54364727272726,104.51,104.51,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-162761,50.4295103030303,19.71493090909091,120.54364727272726,50.462,50.462,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-163237,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,520.03,135.61887636363636,520.03,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-163923,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,151.96,151.96
CA-2012-163965,50.4295103030303,19.71493090909091,120.54364727272726,377.90200000000004,377.90200000000004,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-164427,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,239.70000000000002,239.70000000000002,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-165414,47.976,19.71493090909091,120.54364727272726,283.44759878787875,47.976,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-165624,50.4295103030303,19.71493090909091,120.54364727272726,1142.4299999999998,1142.4299999999998,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-166604,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,17.94,135.61887636363636,17.94,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-166975,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,692.472,692.472,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-167696,50.4295103030303,19.71493090909091,120.54364727272726,31.12,31.12,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-168004,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,392.93999999999994,135.61887636363636,392.93999999999994,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-168459,50.4295103030303,19.71493090909091,120.54364727272726,58.050000000000004,58.050000000000004,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-169572,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,46.62,46.62,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-169677,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,9.82,135.61887636363636,9.82,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-169733,50.4295103030303,19.71493090909091,9.952,283.44759878787875,9.952,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2012-169740,50.4295103030303,19.71493090909091,120.54364727272726,29.99,29.99,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-100307,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,19.44,19.44
CA-2013-101378,50.4295103030303,29.0,120.54364727272726,283.44759878787875,29.0,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-101469,50.4295103030303,19.71493090909091,120.54364727272726,7.7,7.7,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-101525,50.4295103030303,19.71493090909091,140.52,283.44759878787875,140.52,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-102092,1056.86,19.71493090909091,120.54364727272726,283.44759878787875,1056.86,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-102162,50.4295103030303,19.71493090909091,120.54364727272726,1611.01,1611.01,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-102498,73.2,19.71493090909091,120.54364727272726,283.44759878787875,73.2,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-104157,50.4295103030303,19.71493090909091,120.54364727272726,2503.47,2503.47,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-104276,50.4295103030303,19.71493090909091,120.54364727272726,447.7830000000001,447.7830000000001,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-105256,50.4295103030303,1363.96,120.54364727272726,283.44759878787875,1363.96,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-105662,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,270.728,270.728
CA-2013-105753,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,61.1,61.1
CA-2013-106558,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,316.0,316.0,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-106894,50.4295103030303,107.83,120.54364727272726,283.44759878787875,107.83,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-106950,50.4295103030303,19.71493090909091,120.54364727272726,1854.2410000000002,1854.2410000000002,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-108105,50.4295103030303,19.71493090909091,120.54364727272726,323.88,323.88,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-108567,50.4295103030303,19.71493090909091,120.54364727272726,2.6940000000000004,2.6940000000000004,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-108616,50.4295103030303,19.71493090909091,120.54364727272726,298.83,298.83,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-109344,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,1127.976,132.72395757575757,1127.976
CA-2013-109407,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,31.36,135.61887636363636,31.36,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-109722,50.4295103030303,19.71493090909091,1284.8000000000002,283.44759878787875,1284.8000000000002,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-109743,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,104.712,104.712,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-109911,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,10.96,10.96,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-110254,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,158.81,158.81
CA-2013-110492,1366.0400000000002,19.71493090909091,120.54364727272726,283.44759878787875,1366.0400000000002,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-111409,50.4295103030303,19.71493090909091,120.54364727272726,3.0,3.0,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-111605,50.4295103030303,19.71493090909091,120.54364727272726,2.61,2.61,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-112102,50.4295103030303,19.71493090909091,120.54364727272726,448.81,448.81,50.40632,24.01771636363636,85.43813575757578,135.61887636363636,295.4810484848485,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
CA-2013-112277,50.4295103030303,19.71493090909091,120.54364727272726,283.44759878787875,474.1356872727274,50.40632,24.01771636363636,85.43813575757578,519.68,519.68,18.758269090909085,7.218075151515152,21.31182303030303,132.72395757575757,180.01212484848483
